File Name,Collection Name#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Title#1,Work Title Type#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Date#1,Work Date Type#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name#1,Location Type#1,Location Refid#1,Location Name#2,Location Type#2,Location Name#3,Location Type#3,Location Name#4,Location Type#4,Location Name#5,Location Type#5,Location Name#6,Location Type#6,Location Name#7,Location Type#7,Repository Location Name#1,Repository Location Type#1,Repository Location Refid#1,Repository Location Refid Type#1,Work Measurements#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Description#1,Work Description#2,Relation#1,Relation Type#1,Relation Relids#1,Relation href#1,Relation#2,Relation Type#2,Relation Relids#2,Relation href#2,Relation#3,Relation Type#3,Relation Relids#3,Relation href#3,Relation#4,Relation Type#4,Relation Relids#4,Relation href#4,Relation#5,Relation Type#5,Relation Relids#5,Relation href#5,Image Rights,Image Title#1,Image Title Type#1,Image Title#2,Image Title Type#2,Image Source#1,Image Source Type#1,Image Measurements#1,Image Measurements Type#1,Image Measurements Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
arbrack1410.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Woodbury Gamble,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1893,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Woodbury Arts and Sciences,site,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 14-10",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This shows the interior of a student room in Woodbury with bookcase, chair, radiator and items on table at front. Gamble may have been the student whose room is shown. This appears as ""Woodbury No. 5"" in 14-6 and so may have been taken in February 1893 or earlier. At the left is the door to the bedroom. In picture on the wall above the left chair is a formally dressed nine-man group that looks like a ""Glee and Mandolin Club"". The banner ""The University of Colorado"" on the wall appears to be identical to the one shown in 14-6 as part of the Columbian Exposition. On the table at the front is a large decorative knife (?), a book, a pair of eyeglasses and a couple of other items that I can't identify. A large dictionary is on its own stand and in the corner is a baseball bat and two Indian pins. To the left is a tennis racket and on the floor by the dictionary stand are metal objects that may be ice skates. On top of the bookcase is an album and the complete works of Shakespeare. On the top shelf one can make out the (HOLY BIBLE) and two (THE SKETCH BOOK). On the middle shelf one can make out (DAVID COPPERPIELD) and on the next shelf one can see a ten volume set of (COOPERS WORKS) and (THE GROWING WORLD). This picture is a close companion of 14-11.",,Columbia Exhibit,relatedTo,arbrack1406.tif,http://cudl.colorado.edu/luna/servlet/s/9gi49h,Woodbury interior bedroom,relatedTo,arbrack1411.tif,http://cudl.colorado.edu/luna/servlet/s/pi8ymj,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Woodbury Gamble,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2017",other,38605456,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435519,397,arbrack1410.jpg
arbrack1411.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Woodbury interior bedroom,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1893,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Woodbury Arts and Sciences,site,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 14-11",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"Shows a study - and the bedroom through an open door. An electric light of adjustable height hangs from the ceiling. In all probability this and 14-10 are companion views taken at the same time of the same suite in Woodbury - looking in roughly opposite directions. The picture on the wall at the upper left here is the same as in the upper right in 14-10. The objects on the table, especially the knife, eyeglasses and a small white book are apparently the same objects as appear in the foreground of 14-10 although the arrangement of the objects is slightly different. The carpet looks the same and a throw rug seems to be the same. Note that the two doors here seem to be unpainted and they have ornate brass hardware. An unusual ribbon decorated wicker hamper or waste basket is in the foreground and through the open door one can see the iron bed, and an old leather bound trunk behind the chair.",,Woodbury Gamble,relatedTo,arbrack1410.tif,http://cudl.colorado.edu/luna/servlet/s/vc2yr6,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Woodbury interior bedroom,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2018",other,38829236,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435534,397,arbrack1411.jpg
arbrack1412.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Shoemakers,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1893,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Woodbury Arts and Sciences,site,,,,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 14-12",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This is a puzzle. It looks like a student room - probably In Woodbury. The name may be the student occupant. The hanging lamp is adjustable in height by slipping the fabric covered cord through the wooden knob halfway up the cord. Two Indian clubs are in the corner, a tennis racket is at the right and the knob on the baseboard to the right of the racket is a door stop - indicating a door to the right of the picture. On the top shelf of the book¬case are numerous portraits and various ribbons, etc. The picture on the calendar at left looks like Grover Cleveland (elected President in 1884 and 1892). The calendar cannot be read except that the last day of the month is a Tuesday and it looks as though the first day is Wednesday. This could be February 1893 (see 14-1). If so this is the fourth picture that can be identified as being taken in that month. The books are hidden but one can see (MONEY), (__ACTICAL __NOMY), (__LAW), (__NARY). Under the tennis racket is (THE CASIALIAN) which might be a yearbook of some kind.",,Law Lecture Room,relatedTo,arbrack1401.tif,http://cudl.colorado.edu/luna/servlet/s/z9d577,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Shoemakers,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2019",other,38800660,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435549,397,arbrack1412.jpg
arbrack1501.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library Plan,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1890/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-1",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,Library Plan - crude drawings. Shows wings as though a colonnaded front was proposed for the wings. In the upper right is a round coin - or head of a tack that says ABER GERMAN . This might refer to PABER GERMANY which I believe made pencils.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library Plan,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2020",other,39228680,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435564,397,arbrack1501.jpg
arbrack1502.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library Ground Plan,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1890/1915,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-2",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This is a photo of a crude plan of the library showing east and west wings. The plan seems to be held down with three tacks. The upper right one says ""Paber Germany.""",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library Ground Plan,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2021",other,39089860,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435579,397,arbrack1502.jpg
arbrack1503.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library in Process,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1903,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-3",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"Probably taken in the summer or fall of 1903 because the building was occupied in December 1903 and opened in January 1904. This shows very clearly in the bare brick wall where it was planned to open entrances into a wing to be built later to the west. The roof is still open and the skylights are not in. A small crane can be seen in the roof opening. None of the windows are in and the front staircase is under construction. A construction shed is at the left and bricks and odd barrels of supplies are lying around. Leaning against the base of the brick wall is a large triangular timber structure that has a gear drive winch on it which may have been hand operated. The hanging light from the pole is a puzzle. Two wires run to it but it can't be lowered as was the case with later lights on this post. It hangs from an arm with a big truss but one can't make out details of what produced the light. On August 28, 1902, Acting President Francis Ramaley was directed by the Regents ""to have three electric arc lights placed on the campus if the same can be obtained at a rate not exceeding one hundred dollars per year for each light."" The architect for the Library was George W. Roe of Pueblo who was awarded a prize of $150. by the Regents on January 22-24, 1902, for the best design in a competition for library plans. At a special meeting of the Regents August 27, 1902, at the Albany Hotel in Denver the contract for the library was awarded to T. H. Bruning of Boulder whose bid was $56,700.00 plus $75.00 if Luxfer prism glass was used in the roof.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library in Process,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2022",other,38228292,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435594,397,arbrack1503.jpg
arbrack1504.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library in Process,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1903,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-4",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,This construction picture was probably taken in the summer of 1903. The roof and skylight framing is just being erected and the front steps have not yet been put on the building. A great deal of construction equipment is around including several barrels of supplies. It looks like two women were moving in the foreground when this was taken. Note the old lamp (arc light?) hanging from the pole in the foreground. See 15-25.,,Library Roof Construction,relatedTo,arbrack1525.tif,http://cudl.colorado.edu/luna/servlet/s/c70ni8,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library in Process,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2023",other,38084232,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435609,397,arbrack1504.jpg
arbrack1505.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library Interior A '04,,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1904,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-5",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"The library was opened to students on the morning of January 4, 1904, so this shows the interior shortly after it was opened. Glory Colorado has this picture on page l4l and identifies the man as Librarian Alfred Whittaker. Note how the space is lighted by natural light from the overhead skylight and note the electric lights on the tables and around the skylights. Four students are studying at the right and one at the far left. The negative is not very clear. This space Is now the Little Theater.",,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library Interior A '04,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2024",other,38441240,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435624,397,arbrack1505.jpg
arbrack1506.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library in Front View,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1904,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-6",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This was probably taken at the same time as 15-5 and 15-7. The books on the shelves and the items on the circulation desk all look identical. That would date this as 1904 shortly after the library opened. Note the oak circulation desk. Note the heel marks on the risers of the steel stairs behind the globe lamp in the center. Under the second floor balcony at left is a bare electric bulb while at right a cord is plugged into the outlet which runs to the lamp on the card catalog. On the back of the card catalog is a card that says ""SAVOGRAN"" or ""SAYOGRAN"". On the study tables at left and right note the bare electric bulbs of most of the study lights. 15-5 shows this but also shows lights on tables toward the front that have conical shades. One such shade is seen at the far right. It is possible that all the shades had not yet arrived when these pictures were taken which would put this as early 1904. Two students are visible - one at far left and one blurred at the right.",,Library Interior A '04,relatedTo,arbrack1505.tif,http://cudl.colorado.edu/luna/servlet/s/48di72,Bookstacks 1904,relatedTo,arbrack1507.tif,http://cudl.colorado.edu/luna/servlet/s/76d05x,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library in Front View,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2025",other,38347376,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435639,397,arbrack1506.jpg
arbrack1507.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Bookstacks1904,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1904,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-7",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"This very clear picture shows the stacks and the west end of the oak paneled circulation desk shortly after the library was first opened. The 48 drawers of the card catalog are at the right. This was probably taken at the same time as 15-5 because the chair at the far right seems to be visible in 15-5. Here one can see a desk calendar and a call bell on the circulation desk along with two rubber stamps. The ornate lamps don't match, and in the reflection in the bare bulb at the right one can make out the skylight and some details of the front of the building and the large carbon filament of the bulb. A student with a freshman cap (?) is visible in the 3rd stack at right although he moved during the time exposure.",,Library Interior A '04,relatedTo,arbrack1505.tif,http://cudl.colorado.edu/luna/servlet/s/48di72,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Bookstacks1904,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2026",other,38041932,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435654,397,arbrack1507.jpg
arbrack1508.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library A,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1910,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-8",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"Here Is an early morning picture of the library taken In June when the sun can get around to Illuminate the north face of the building. The campus is very quiet and no people are in sight. It was probably taken after 15-11 (1905) because there is an electric wire across this picture in the right, and the distant foliage here looks more dense than in 15-11. The pattern of young trees is quite different than in 15-11 and the fire hydrant which in 15-11 is south of the walk is here north of the walk. One can guess that the E-W irrigation ditch that is north of the walk is visible here just north of the hydrant. The large terrace to the east is visible. Picture may have been taken > 1910.",,Library West,relatedTo,arbrack1511.tif,http://cudl.colorado.edu/luna/servlet/s/288xq1,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library A,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2027",other,38910864,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435669,397,arbrack1508.jpg
arbrack1509.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library Front 1910?,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1910,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-9",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,"If one compares this with 15-10 (which is labeled 1905) one concludes that the two were taken about the same time. The young trees are about the same size, etc. The question mark then probably refers to Brackett's recollection of the date. The library appears to be closed and a white notice is posted on the front door. The globes are missing on the two front lamps.",,Library '05,relatedTo,arbrack1510.tif,http://cudl.colorado.edu/luna/servlet/s/b4v6p3,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library Front 1910?,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2028",other,39319048,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435684,397,arbrack1509.jpg
arbrack1510.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library '05,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1905,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-10",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,View from NW about noon on a summer day. A lawn sprinkler is going in the foreground among young trees. An observatory dome is seen at the SW corner of the library. Five people are at the right and beyond them is no sign of buildings all the way to the mesa. Negative is not in sharp focus. See 15-11 The globes are missing on the two front lamps. This is a near duplicate of 15-19.,,Library West,relatedTo,arbrack1511.tif,http://cudl.colorado.edu/luna/servlet/s/288xq1,Library '05 From Main,relatedTo,arbrack1519.tif,http://cudl.colorado.edu/luna/servlet/s/952x01,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library '05,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2029",other,38640412,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435699,397,arbrack1510.jpg
arbrack1511.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library West,cited,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1905,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-11",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,This picture was probably taken on the same summer day in 1905 as 15-10. That picture was taken near noon while this much better picture was taken late in the afternoon. Note that the sprinkler in the foreground seems not to have been moved since noon and that the heights of the window blinds in the second floor windows are the same as in 15-11. In the foreground one can see the flagstone walk which was removed early August 1973 and the dirt road just beyond it. The globes are missing on the two front lamps.,,Library '05,relatedTo,arbrack151.tif,http://cudl.colorado.edu/luna/servlet/s/b4v6p3,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library West,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2030",other,39421196,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435714,397,arbrack1511.jpg
arbrack1512.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library From Northeast,descriptive,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1904,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,"Book 3, 15-12",shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,This picture was probably taken in the early spring of 1904 when the library was just completed. There are no leaves on the trees and only traces of snow are seen in the mountains. The terrace in front of the building is just being graded and it does not look as though it had been finished much east of the left edge of the picture. The flagstone sidewalk in front of the building has just been put down and the globes on the lamps on the front steps have not yet been installed. Cottage No. 2 is visible at the far right.,,,,,,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library From Northeast,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2031",other,38685328,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435729,397,arbrack1512.jpg
arbrack1513.tif,"J. Raymond Brackett, Photographs and Negatives, 1890-1915",photographic print,aat,300127104,Library and Poplars,descriptive,"Brackett, J. Raymond",naf,no2011111940,personal,Photographer,marcrelator,1910,view,Photography -- Boulder (Colo.),descriptiveTopic,lcsh,sh 85101206,,,,,Buckingham Library,formerSite,,University Theatre,site,,,,,,,,,,,University of Colorado at Boulder Libraries. Archives Dept.,repository,,shelfList,,photographic paper,support,aat,300014190,photography,aat,300054225,This view is similar to the one shown in 15-14. The fire hydrant is in the same place. At the far right is part of the Anatomy building - much covered with vines. Note that the library terrace extends almost to the Anatomy building. This may have been their way of reserving the site for expansion of the library. A sprinkler is going on the terrace. The observatory dome is not visible.,,Library and Two Poplars,relatedTo,arbrack1514.tif,http://cudl.colorado.edu/luna/servlet/s/98bcj9,,,,,,,,,,,,,,,,,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. URI: http://rightsstatements.org/vocab/NoC-US/1.0/",Library and Poplars,generalView,,,"Bartlett, Albert A. and Kupfner, George, The glass plate negatives of Prof. J. Raymond Brackett (1854-1922) showing scenes of the University of Colorado from 1890 to 2032",other,38754784,fileSize,bytes,"Veronin, Jessica",personal,scanning technician,20090419,other,digital image,aat,300215302,435744,397,arbrack1513.jpg
